user_id,citing
3062,10.21307/joss-2020-002
3063,10.1186/s12859-014-0445-4
3064,10.1097/jom.0000000000001665
3065,10.1097/jom.0000000000001710
3066,10.1186/s12859-015-0755-1
3067,10.1007/s00521-016-2222-y
3068,10.1007/s11277-020-07508-7
3069,10.1007/s00521-016-2264-1
3070,10.1007/s12083-016-0457-0
3071,10.1186/s12859-016-0979-8
3072,10.1002/qre.2797
3073,10.1371/journal.pone.0245263
3074,10.1371/journal.pone.0245409
3075,10.1186/s12859-018-2080-y
3076,10.1007/s00521-018-3880-8
3077,10.1007/s00521-019-04064-5
3078,10.1186/s12859-018-2350-8
3079,10.1186/s12859-018-2351-7
3080,10.1007/s00521-019-04198-6
3081,10.1186/s12859-018-2453-2
3082,10.1186/s12859-018-2536-0
3083,10.1186/s12859-018-2549-8
3084,10.1186/s12859-019-2596-9
3085,10.1186/s12859-019-2746-0
3086,10.1177/0165551519891345
3087,10.1186/s12859-019-2906-2
3088,10.1186/s12859-019-2977-0
3089,10.1002/nau.24602
3090,10.1093/nar/gkab004
3091,10.1093/nar/gkab064
3092,10.1093/nar/gkab601
3093,10.1093/nar/gkab563
3094,10.1093/nar/gkab632
3095,10.1007/978-3-319-57365-6_44-1
3096,10.1007/978-3-662-43508-3_2
3097,10.1007/978-3-319-55471-6_1
3098,10.3389/fnsys.2021.580569
3099,10.3389/fnsys.2021.624183
3100,10.1177/1525822x20908236
3101,10.1186/s12862-019-1379-2
3102,10.1007/s41109-021-00389-0
3103,10.1007/s41109-021-00370-x
3104,10.1007/s41109-021-00364-9
3105,10.1007/s41109-021-00371-w
3106,10.1007/s41109-021-00373-8
3107,10.1007/s41109-021-00388-1
3108,10.1177/0308518x18786253
3109,10.1080/13183222.2021.1921521
3110,10.1007/s41109-021-00376-5
3111,10.1007/s41109-021-00393-4
3112,10.1186/s12863-014-0158-8
3113,10.1177/0308518x19873006
3114,10.1177/1541931218621127
3115,10.1007/s10955-012-0640-5
3116,10.1007/s11266-020-00282-x
3117,10.1007/s11356-019-06025-w
3118,10.2139/ssrn.3710868
3119,10.1007/s10955-016-1681-y
3120,10.1007/s10955-017-1858-z
3121,10.1007/s10955-018-2115-9
3122,10.1186/s13073-021-00881-3
3123,10.1186/s13073-021-00927-6
3124,10.1140/epjds/s13688-019-0213-9
3125,10.1140/epjds/s13688-019-0218-4
3126,10.1140/epjds/s13688-020-00223-0
3127,10.1371/journal.pone.0234469
3128,10.1088/1742-5468/aa819c
3129,10.1088/1742-5468/aa85ba
3130,10.4324/9781315630663-7
3131,10.1186/s12864-015-1830-8
3132,10.1101/2020.08.01.20166561
3133,10.1162/netn_a_00178
3134,10.1007/s12117-016-9284-1
3135,10.1162/netn_a_00177
3136,10.1162/netn_a_00179
3137,10.1186/s12864-015-2266-x
3138,10.1007/978-3-662-45071-0_18
3139,10.15587/1729-4061.2019.175139
3140,10.7554/elife.60608
3141,10.7554/elife.62177
3142,10.7554/elife.62362
3143,10.7554/elife.63450
3144,10.7554/elife.63092
3145,10.7554/elife.63333
3146,10.1007/s11416-021-00387-x
3147,10.1111/jop.13077
3148,10.1007/s10958-015-2607-y
3149,10.1007/s10958-019-04168-2
3150,10.1007/s10472-020-09709-z
3151,10.1007/s00521-020-05662-4
3152,10.1084/jem.20200667
3153,10.1084/jem.20200921
3154,10.1101/2020.06.15.151910
3155,10.1007/978-3-319-55708-3_7
3156,10.1101/2020.06.15.152314
3157,10.1084/jem.20210615
3158,10.1101/2020.06.16.151555
3159,10.1177/1550147718770087
3160,10.1093/nar/gkz926
3161,10.1101/2020.06.16.155010
3162,10.1080/1206212x.2021.1915444
3163,10.1186/s12864-018-4580-6
3164,10.1088/1367-2630/12/10/103018
3165,10.1186/s12864-018-4654-5
3166,10.1186/s42523-020-00054-4
3167,10.3233/jifs-202366
3168,10.1101/2020.06.18.160572
3169,10.1101/2020.06.19.159749
3170,10.1007/s12145-018-0354-6
3171,10.1186/s12864-018-4922-4
3172,10.1080/09720510.2020.1800189
3173,10.1101/2020.06.21.163709
3174,10.1108/s0731-905320200000042010
3175,10.1186/s40649-021-00093-0
3176,10.1101/2020.06.22.165621
3177,10.1101/2020.06.22.166041
3178,10.1186/s40649-021-00094-z
3179,10.3389/fncom.2020.00077
3180,10.3233/ida-173400
3181,10.1186/s12864-018-5413-3
3182,10.1186/s12864-019-5433-7
3183,10.1007/s11368-018-2057-5
3184,10.1101/2020.06.28.176180
3185,10.1007/978-3-319-56246-9_1
3186,10.1101/2020.06.29.177436
3187,10.1080/00221341.2017.1378364
3188,10.1007/978-3-030-54249-8_14
3189,10.1007/978-3-319-56538-5_8
3190,10.1007/978-3-319-56608-5_76
3191,10.1177/0361198118772723
3192,10.1093/bib/bbz062
3193,10.1007/978-3-662-46578-3_117
3194,10.1186/s12866-016-0653-3
3195,10.1007/s11390-011-0177-0
3196,10.1007/s11390-012-1227-y
3197,10.1007/s11390-012-1236-x
3198,10.1017/pab.2020.26
3199,10.1007/s11390-013-1378-5
3200,10.1007/978-3-030-54832-2_5
3201,10.1007/s12159-015-0128-1
3202,10.1007/s11390-015-1589-z
3203,10.1007/s11390-015-1602-6
3204,10.1088/1367-2630/16/12/125006
3205,10.1088/1367-2630/16/6/063007
3206,10.1007/s11403-016-0176-x
3207,10.1007/978-3-319-56829-4_17
3208,10.1007/978-3-319-56829-4_18
3209,10.1007/s11403-018-0231-x
3210,10.1088/1367-2630/16/8/083038
3211,10.1007/s13278-020-00681-4
3212,10.1007/s13278-020-00695-y
3213,10.1088/1367-2630/17/1/013044
3214,10.17706/ijcee.2016.8.3.207-218
3215,10.1088/1367-2630/17/11/113005
3216,10.17706/jsw.10.7.825-834
3217,10.1088/1367-2630/17/11/115004
3218,10.1186/s12302-020-00423-5
3219,10.1186/s12868-019-0533-5
3220,10.1038/s41598-020-66556-y
3221,10.1101/2020.01.09.20017095
3222,10.1007/978-3-662-47238-5_3
3223,10.1101/2020.02.07.20021139
3224,10.1101/2020.03.15.20036657
3225,10.1007/s11416-015-0250-2
3226,10.1080/00207543.2020.1831096
3227,10.1088/1367-2630/18/8/083045
3228,10.3846/jbem.2020.12395
3229,10.1007/978-3-662-47824-0_2
3230,10.1007/978-3-662-47854-7_3
3231,10.1038/s41598-020-67718-8
3232,10.1007/978-3-030-46750-0_5
3233,10.1371/journal.pone.0229928
3234,10.1101/2020.05.26.117093
3235,10.1088/1367-2630/aa6b38
3236,10.1101/2020.05.30.125385
3237,10.3390/app10051662
3238,10.1101/833509
3239,10.1101/2020.06.12.20129577
3240,10.1007/s11424-018-7270-1
3241,10.1088/1367-2630/aac06f
3242,10.1101/836817
3243,10.1088/1367-2630/aac6f9
3244,10.17208/jkpa.2021.06.56.3.92
3245,10.1093/cercor/bhaa192
3246,10.1007/s12650-021-00759-x
3247,10.1101/842864
3248,10.1101/843532
3249,10.5488/cmp.21.22801
3250,10.1101/846071
3251,10.1088/1367-2630/ab1e1c
3252,10.1101/847426
3253,10.1101/848358
3254,10.1145/3428757.3429093
3255,10.1145/3428757.3429095
3256,10.1088/1367-2630/ab413f
3257,10.1007/978-3-319-57837-8_26
3258,10.1007/978-3-662-48319-0_38
3259,10.1101/2020.10.28.20221572
3260,10.1101/853457
3261,10.1007/978-3-662-48350-3_22
3262,10.1101/854299
3263,10.1007/978-3-319-57972-6_1
3264,10.1101/858357
3265,10.1145/2318857.2254796
3266,10.1101/2020.11.02.364935
3267,10.3389/fmars.2020.00312
3268,10.1101/2020.11.02.365510
3269,10.1007/978-3-030-50423-6_32
3270,10.1177/0308518x19891911
3271,10.1101/2020.11.04.368043
3272,10.1007/978-3-030-50726-8_80
3273,10.1101/868513
3274,10.1007/978-3-030-71593-9_26
3275,10.1364/jocn.7.000851
3276,10.1007/978-3-030-71711-7_31
3277,10.1101/2020.11.06.371880
3278,10.1007/978-3-030-71903-6_10
3279,10.1007/978-3-030-71903-6_2
3280,10.1007/978-3-319-95162-1_7
3281,10.1101/2020.11.09.20228171
3282,10.1101/2020.11.09.374660
3283,10.1101/2020.11.09.375378
3284,10.1038/s41591-021-01329-2
3285,10.1038/s41592-021-01103-9
3286,10.1038/s41592-021-01171-x
3287,10.1101/2020.11.10.376954
3288,10.1101/2020.11.11.355693
3289,10.1093/isq/sqy002
3290,10.1098/rspa.2019.0741
3291,10.1038/s41467-020-15631-z
3292,10.1101/2020.11.13.380733
3293,10.1101/2020.11.14.378687
3294,10.1101/2020.11.14.382606
3295,10.1038/s41467-020-15851-3
3296,10.1101/2020.11.15.383661
3297,10.1101/2020.11.16.20232686
3298,10.1371/journal.pcbi.1008625
3299,10.1101/2020.11.16.381566
3300,10.1038/s41467-020-15968-5
3301,10.1063/1.5136488
3302,10.1145/3451216
3303,10.1145/3451527
3304,10.1038/s41467-020-16264-y
3305,10.1101/2020.11.17.387795
3306,10.1145/3456415.3457224
3307,10.1177/0539018417742208
3308,10.1101/2020.11.23.389676
3309,10.1101/2020.11.23.390682
3310,10.1101/2020.11.23.393769
3311,10.1101/2020.11.24.396226
3312,10.1080/21670811.2019.1679029
3313,10.1101/2020.11.25.397919
3314,10.3169/mta.4.49
3315,10.1007/s11165-020-09969-z
3316,10.1101/2020.11.29.400614
3317,10.1007/978-3-319-58521-5_8
3318,10.1080/14498596.2020.1791271
3319,10.1101/2020.11.30.403766
3320,10.1101/2020.11.30.405118
3321,10.1016/j.ccell.2021.01.006
3322,10.1016/j.ccell.2021.03.012
3323,10.1016/j.ccell.2021.04.014
3324,10.1016/j.ccell.2021.07.004
3325,10.1101/2020.12.01.406140
3326,10.1007/978-981-13-8406-6_20
3327,10.1016/s2542-5196(19)30263-3
3328,10.3390/s19245439
3329,10.1101/2020.12.06.20244913
3330,10.1101/2020.12.08.417105
3331,10.1101/2020.12.09.417121
3332,10.1007/978-3-319-58895-7_26
3333,10.1080/10810730.2021.1899344
3334,10.1101/2020.12.11.421883
3335,10.1101/2020.12.13.422583
3336,10.1101/2020.12.13.422589
3337,10.1108/oir-06-2020-0228
3338,10.1101/2020.12.18.20248226
3339,10.1007/978-3-319-59171-1_10
3340,10.1101/2020.12.18.423434
3341,10.1007/978-3-319-00035-0_7
3342,10.1145/3335783.3335802
3343,10.1007/978-3-319-00110-4_2
3344,10.1101/2020.12.20.423645
3345,10.1063/1.5139019
3346,10.1063/1.5143256
3347,10.1101/2020.12.21.423806
3348,10.1063/1.5144150
3349,10.1007/978-3-319-00372-6_7
3350,10.1101/2020.12.22.423929
3351,10.1201/b11429-22
3352,10.1007/978-3-319-00395-5_23
3353,10.1007/978-3-319-00395-5_78
3354,10.1007/978-3-319-00395-5_99
3355,10.1101/2020.12.23.424147
3356,10.1101/2020.12.26.424452
3357,10.1002/cae.22212
3358,10.1007/978-3-319-59575-7_46
3359,10.1016/j.is.2021.101771
3360,10.1016/j.is.2021.101821
3361,10.1017/9781108677950.020
3362,10.1101/2020.12.31.424937
3363,10.1007/s00607-014-0401-1
3364,10.2196/preprints.17813
3365,10.1007/s00607-015-0453-x
3366,10.1007/s00607-015-0472-7
3367,10.1007/s00607-019-00705-8
3368,10.1016/j.envpol.2021.117819
3369,10.1101/2021.01.04.425335
3370,10.1007/s11528-021-00598-5
3371,10.1101/510727
3372,10.1057/s41599-021-00862-2
3373,10.1057/s41599-021-00847-1
3374,10.3390/logistics5010007
3375,10.1038/s41592-020-0905-x
3376,10.1038/s41593-020-0651-5
3377,10.1101/524108
3378,10.1101/536730
3379,10.1016/j.apacoust.2021.108098
3380,10.1007/978-3-319-60240-0_24
3381,10.1007/978-3-319-60240-0_38
3382,10.1101/gad.340281.120
3383,10.1007/s10584-018-2293-0
3384,10.1016/j.isci.2021.102365
3385,10.1007/s12065-020-00464-y
3386,10.1007/s10584-019-02481-y
3387,10.1088/1478-3975/8/5/055010
3388,10.4103/1673-5374.314283
3389,10.17928/jjadh.3.1_33
3390,10.51408/1963-0033
3391,10.1101/738443
3392,10.51408/1963-0021
3393,10.3390/s21030755
3394,10.1007/s10586-015-0504-2
3395,10.1007/s10586-016-0677-3
3396,10.1007/s10586-017-0963-8
3397,10.1007/s10586-017-1403-5
3398,10.1007/s10586-017-1472-5
3399,10.1080/1369183x.2020.1797476
3400,10.1007/978-981-15-4569-6_4
3401,10.1007/s10588-017-9255-3
3402,10.1007/s10588-017-9260-6
3403,10.1007/s10588-018-09288-9
3404,10.1007/s10588-018-09291-0
3405,10.1007/s10588-019-09294-5
3406,10.1007/s10994-015-5516-x
3407,10.1007/978-3-030-70665-4_132
3408,10.1007/978-3-030-70639-5_28
3409,10.3390/su12083208
3410,10.3390/su12083457
3411,10.1007/s11442-018-1485-x
3412,10.1101/2020.05.07.082271
3413,10.1080/10618600.2021.1963264
3414,10.1063/1.5130523
3415,10.3390/su12104012
3416,10.3390/su12104108
3417,10.1103/physreve.102.052316
3418,10.3390/su12114343
3419,10.1007/s10997-017-9392-6
3420,10.1088/1674-1056/22/10/108903
3421,10.1002/cpe.5929
3422,10.1137/19m1279812
3423,10.1093/jigpal/jzx043
3424,10.1080/1369118x.2020.1803946
3425,10.1002/cpe.6141
3426,10.1093/bioinformatics/btab250
3427,10.1093/bioinformatics/btab286
3428,10.1093/bioinformatics/btab303
3429,10.1093/bioinformatics/btab145
3430,10.1093/bioinformatics/btab091
3431,10.1093/bioinformatics/btab317
3432,10.1093/bioinformatics/btab271
3433,10.1093/bioinformatics/btab298
3434,10.1103/physrevresearch.2.043212
3435,10.1103/physrevresearch.2.043271
3436,10.1088/1674-1056/23/9/098902
3437,10.1007/978-3-030-50153-2_39
3438,10.1103/physrevx.10.041042
3439,10.1007/978-3-319-72150-7_15
3440,10.1007/978-3-319-72150-7_20
3441,10.1007/978-3-319-72150-7_64
3442,10.1007/978-3-319-72150-7_69
3443,10.1101/2020.10.19.345389
3444,10.1101/2020.10.19.345983
3445,10.1101/2020.10.20.346718
3446,10.1101/2020.10.21.348953
3447,10.1101/2020.10.28.359620
3448,10.1080/20964129.2020.1756925
3449,10.1186/s12889-019-6797-y
3450,10.1101/2020.09.27.315911
3451,10.1088/1742-5468/aaa8f5
3452,10.1088/1742-5468/aab688
3453,10.1088/1742-5468/ab3bc8
3454,10.1101/2020.09.28.317206
3455,10.1002/nla.2371
3456,10.1108/el-01-2014-0015
3457,10.1101/2020.09.30.320473
3458,10.3389/fmicb.2021.671813
3459,10.3389/fmicb.2021.680290
3460,10.1101/2020.10.02.323030
3461,10.1101/2020.10.02.323154
3462,10.1007/978-3-319-62389-4_49
3463,10.1007/978-3-319-62389-4_53
3464,10.1007/978-3-319-62389-4_54
3465,10.1101/2020.10.04.20206763
3466,10.1101/2020.10.04.325191
3467,10.1128/msphere.00162-21
3468,10.1039/d0cp00164c
3469,10.1007/978-3-319-62701-4_2
3470,10.1101/2020.10.12.336230
3471,10.1101/820928
3472,10.1007/978-3-030-58799-4_31
3473,10.1007/978-3-030-58799-4_48
3474,10.1007/978-3-030-58799-4_74
3475,10.1007/978-3-030-63399-8_27
3476,10.1101/2020.10.16.343293
3477,10.1101/2020.10.17.341651
3478,10.7222/marketingreview.2020.007
3479,10.1002/cne.24932
3480,10.1007/s10614-016-9625-9
3481,10.1007/978-3-030-58820-5_44
3482,10.18500/1816-9791-2017-17-4-441-451
3483,10.1080/00273171.2017.1391682
3484,10.1075/jlp.21032.deh
3485,10.1007/s11518-017-5329-5
3486,10.3390/a14020066
3487,10.3390/a14060162
3488,10.1016/j.coisb.2021.05.008
3489,10.1108/oth-04-2016-0017
3490,10.1007/978-3-319-63564-4_1
3491,10.1007/978-3-319-63579-8_8
3492,10.1007/s10618-011-0224-z
3493,10.1007/s10618-013-0331-0
3494,10.1007/s10618-013-0335-9
3495,10.1007/s10618-015-0426-x
3496,10.1007/s10618-017-0517-y
3497,10.1007/s10618-018-0582-x
3498,10.1007/s10619-018-7234-4
3499,10.1088/1741-2552/aad7b1
