user_id,citing
8290,10.1109/cibcb.2019.8791480
8291,10.1109/dsa52907.2021.00024
8292,10.3389/fcell.2022.917243
8293,10.1109/ice.2019.8792632
8294,10.1016/j.neuroimage.2021.117830
8295,10.1016/j.neuroimage.2021.118148
8296,10.1109/smc42975.2020.9283105
8297,10.1109/dsc.2017.14
8298,10.2478/ijnaoe-2013-0194
8299,10.1109/kse50997.2020.9287843
8300,10.1134/s2075111720020058
8301,10.1016/j.asoc.2022.109397
8302,10.1109/pesgm41954.2020.9281682
8303,10.1038/s41540-022-00240-x
8304,10.1214/16-aos1497
8305,10.1109/icws49710.2020.00060
8306,10.1109/services48979.2020.00035
8307,10.1101/2021.11.30.470523
8308,10.1101/2020.07.24.215889
8309,10.1109/tcbb.2021.3050102
8310,10.1016/j.inffus.2022.07.010
8311,10.1109/access.2021.3109124
8312,10.1109/access.2021.3109862
8313,10.3182/20120620-3-mx-3012.00034
8314,10.3182/20120912-3-bg-2031.00001
8315,10.1109/access.2020.3005935
8316,10.1007/s11769-021-1216-6
8317,10.1109/access.2020.3006029
8318,10.1109/tnnls.2018.2889776
8319,10.1186/s13059-021-02286-2
8320,10.1186/s13059-021-02288-0
8321,10.1109/tcss.2018.2890483
8322,10.1109/ibigdelft.2018.8625349
8323,10.1109/bigdata.2018.8622510
8324,10.1109/bigdata.2018.8622091
8325,10.1109/tsmc.2020.3003019
8326,10.1109/bigdata.2018.8622614
8327,10.1109/bigdata.2018.8622001
8328,10.1109/bigdata.2018.8622521
8329,10.1007/s11266-022-00510-6
8330,10.1109/bigdata.2018.8622285
8331,10.1016/j.celrep.2022.110595
8332,10.1038/s41590-022-01263-6
8333,10.1145/3357492.3358625
8334,10.1109/access.2022.3168659
8335,10.1109/access.2022.3168714
8336,10.1201/b16038-125
8337,10.1101/2022.11.24.517826
8338,10.1093/bib/bbac172
8339,10.1109/icist55546.2022.9926887
8340,10.1101/2022.11.02.514912
8341,10.3390/ph15111357
8342,10.1109/tts.2021.3088800
8343,10.1109/icfec51620.2021.00010
8344,10.1109/dsmp47368.2020.9204219
8345,10.1109/lifetech52111.2021.9391792
8346,10.1080/17476348.2021.1894133
8347,10.1109/iscas45731.2020.9181080
8348,10.1002/asmb.2618
8349,10.3182/20110828-6-it-1002.00285
8350,10.1177/10776958221135969
8351,10.1145/3368555.3384449
8352,10.1109/hpec49654.2021.9622866
8353,10.3233/ida-194675
8354,10.1111/ajsp.12458
8355,10.1016/j.ins.2022.11.101
8356,10.3233/jifs-179895
8357,10.3390/cancers14235801
8358,10.1109/iscid51228.2020.00038
8359,10.1007/978-3-658-32182-6_17
8360,10.1016/j.cor.2022.106072
8361,10.3389/fmicb.2021.614957
8362,10.1212/wnl.0000000000011523
8363,10.1063/5.0089059
8364,10.1038/s42003-022-03342-8
8365,10.1007/978-3-030-36687-2_24
8366,10.1016/j.compbiomed.2021.105092
8367,10.1007/978-3-030-36687-2_27
8368,10.1103/physreve.104.054309
8369,10.1145/3548608.3559260
8370,10.1007/978-3-030-36687-2_72
8371,10.1016/j.amc.2021.126148
8372,10.1016/j.oceaneng.2022.112700
8373,10.1016/j.cities.2021.103198
8374,10.1186/s12911-021-01696-3
8375,10.1002/pra2.731
8376,10.3389/fcimb.2020.00350
8377,10.1016/j.ejca.2021.03.005
8378,10.3389/feart.2020.00209
8379,10.3389/feduc.2020.544194
8380,10.1007/s10618-022-00890-9
8381,10.1155/2021/2270276
8382,10.1002/int.22384
8383,10.3389/fmars.2020.00376
8384,10.1016/j.fbio.2021.100984
8385,10.1007/s40314-022-01835-0
8386,10.1101/2022.11.17.516228
8387,10.1057/s41599-021-00970-z
8388,10.1016/j.asoc.2021.108103
8389,10.3389/fmicb.2020.01376
8390,10.1186/s12970-021-00409-5
8391,10.1016/j.jgg.2021.06.001
8392,10.1145/3458817.3476156
8393,10.1016/j.jprocont.2021.01.007
8394,10.3389/fpubh.2021.649930
8395,10.1038/s41598-022-10516-1
8396,10.1016/j.forpol.2022.102749
8397,10.1038/s41598-022-24567-x
8398,10.1101/2022.11.22.517523
8399,10.3389/fnins.2020.00641
8400,10.1145/3460210.3493584
8401,10.4000/mots.30587
8402,10.1002/bies.202200084
8403,10.3389/fphys.2020.00870
8404,10.1021/acs.chemrestox.0c00523
8405,10.1371/journal.pone.0255127
8406,10.1007/s00784-021-03916-6
8407,10.3389/fpls.2020.599464
8408,10.1155/2021/6637251
8409,10.1016/j.vascn.2021.107098
8410,10.1007/978-981-16-5348-3_56
8411,10.1080/20964471.2021.1899578
8412,10.3390/agronomy11040694
8413,10.3390/agronomy11040809
8414,10.1186/s13059-021-02556-z
8415,10.1080/03610926.2021.1937653
8416,10.3390/a13060139
8417,10.3390/a13070160
8418,10.1016/j.martra.2021.100048
8419,10.1007/s00477-020-01952-4
8420,10.1038/s41467-020-20043-0
8421,10.3390/app10248952
8422,10.1039/d1nr04355b
8423,10.1016/j.econmod.2021.105712
8424,10.1016/j.scitotenv.2021.147483
8425,10.1142/s0217984921500366
8426,10.1142/s0217984921501645
8427,10.1002/wics.1566
8428,10.1101/2021.05.20.444920
8429,10.1145/3411764.3445667
8430,10.1021/acs.est.1c00642
8431,10.1007/978-1-0716-1103-6_3
8432,10.1016/j.patcog.2021.108100
8433,10.1029/2020jg005966
8434,10.3389/fphy.2020.624373
8435,10.3389/fphy.2021.681798
8436,10.1016/j.future.2021.02.005
8437,10.1016/j.future.2021.02.009
8438,10.1016/j.patrec.2021.06.008
8439,10.1016/j.patrec.2021.06.024
8440,10.3390/diagnostics11010086
8441,10.1101/2020.08.05.20168997
8442,10.1101/2020.08.24.20181123
8443,10.3390/e22121383
8444,10.1002/glia.23965
8445,10.1587/transcom.2020cqp0006
8446,10.1016/j.bandl.2021.104984
8447,10.1145/3459637.3482310
8448,10.3390/sym13071214
8449,10.1007/978-3-030-89166-4_7
8450,10.1007/s11192-021-03923-0
8451,10.1007/s11192-021-03863-9
8452,10.1080/00207160.2021.1952997
8453,10.15252/msb.20209600
8454,10.1177/016146812012200604
8455,10.3390/ijerph17134693
8456,10.1007/s13278-021-00834-z
8457,10.3390/ijerph17228557
8458,10.1101/2021.07.15.452521
8459,10.3390/ijerph17249368
8460,10.1101/2021.07.27.453976
8461,10.1101/2021.07.28.454036
8462,10.1101/2021.07.29.453892
8463,10.7717/peerj-cs.439
8464,10.3390/ijgi9060385
8465,10.3389/fvets.2020.570074
8466,10.3389/fgene.2021.625246
8467,10.3389/fgene.2021.629475
8468,10.1007/s10963-021-09155-7
8469,10.7717/peerj-cs.600
8470,10.2196/preprints.25925
8471,10.3390/ijms21228730
8472,10.1007/s00500-021-05749-7
8473,10.1007/s11227-021-04174-9
8474,10.1038/s41598-021-83238-5
8475,10.1007/978-981-15-9689-6_70
8476,10.2196/25925
8477,10.3390/jcm9124025
8478,10.3390/jdb8040031
8479,10.1007/s11192-021-04184-7
8480,10.1101/2021.03.05.434093
8481,10.1101/2021.03.08.434355
8482,10.1186/s13059-021-02523-8
8483,10.3390/jpm11080721
8484,10.1016/j.nicl.2021.102871
8485,10.3390/microorganisms8111829
8486,10.3390/microorganisms8121970
8487,10.3390/microorganisms9010030
8488,10.3390/modelling1010001
8489,10.1111/tgis.12755
8490,10.1111/tgis.12772
8491,10.1007/s12517-020-06395-3
8492,10.3390/land10111177
8493,10.3390/app11062857
8494,10.1007/s13278-021-00815-2
8495,10.1016/j.chaos.2021.110945
8496,10.1371/journal.pone.0247018
8497,10.1590/1679-395120190125
8498,10.1016/j.ympev.2021.107337
8499,10.3390/physics2020017
