user_id,doi
676,10.1007/978-3-319-47121-1_22
677,10.1007/978-3-319-47160-0_40
678,10.1145/3301551.3301611
679,10.1007/s41109-020-00270-6
680,10.1007/978-3-319-47717-6_7
681,10.1145/2641759
682,10.1142/s0217979219503521
683,10.1142/s0217979219503636
684,10.1142/s0217979219503879
685,10.1142/s0217979220500137
686,10.1145/3331076.3331121
687,10.1038/s41598-020-58471-z
688,10.1007/978-3-030-25070-6_9
689,10.1007/s11276-017-1478-1
690,10.1007/s11276-018-01913-4
691,10.1007/978-3-030-26142-9_28
692,10.1145/3352592
693,10.4018/ijiit.2020040102
694,10.1145/2700404
695,10.1007/978-3-319-47952-1_24
696,10.1007/978-3-030-29551-6_16
697,10.1007/s11280-015-0330-8
698,10.1007/s11280-015-0378-5
699,10.1007/s11280-016-0393-1
700,10.1007/s11280-017-0441-5
701,10.1007/s11280-017-0519-0
702,10.1007/s11280-018-0627-5
703,10.1007/978-3-319-48506-5_7
704,10.1155/2020/2384130
705,10.1007/978-3-319-48740-3_17
706,10.1177/1470785318818408
707,10.3233/mas-210513
708,10.1007/978-3-319-49340-4_14
709,10.1007/978-3-319-49340-4_18
710,10.1007/978-3-319-49487-6_4
711,10.1007/978-3-319-49487-6_9
712,10.1007/s00607-019-00787-4
713,10.1007/978-3-319-49586-6_29
714,10.1007/978-3-319-49586-6_5
715,10.1007/978-3-030-29911-8_48
716,10.1007/978-3-319-50137-6_11
717,10.1145/3340531.3412145
718,10.1007/978-3-030-31635-8_234
719,10.1093/comnet/cnaa012
720,10.3390/app10124060
721,10.1007/978-3-319-50901-3_22
722,10.1007/978-3-319-50901-3_29
723,10.1007/978-3-319-51367-6_7
724,10.4304/jcp.7.1.135-140
725,10.1038/s41598-021-94724-1
726,10.1177/1532440012473842
727,10.1007/s00500-012-0942-1
728,10.1007/978-3-319-52617-1_13
729,10.1007/s00500-015-1706-5
730,10.1007/s00500-018-3283-x
731,10.1088/1757-899x/631/5/052005
732,10.1088/1757-899x/631/5/052006
733,10.1088/1757-899x/631/5/052007
734,10.1108/ijcs-09-2019-0025
735,10.1007/978-981-16-0479-9_11
736,10.1016/j.osnem.2021.100134
737,10.1002/net.22016
738,10.1007/978-3-030-52705-1_30
739,10.1007/978-3-030-52705-1_32
740,10.1007/978-3-030-53337-3_21
741,10.1088/1757-899x/715/1/012024
742,10.1007/s00521-016-2264-1
743,10.1186/s12859-016-0979-8
744,10.1007/s00521-017-2884-0
745,10.1371/journal.pone.0245344
746,10.1186/s12859-018-2204-4
747,10.1186/s12859-018-2351-7
748,10.1007/s00521-019-04487-0
749,10.1177/0165551519891345
750,10.1007/978-3-319-55471-6_1
751,10.1142/s0217979220502537
752,10.1007/s41109-021-00377-4
753,10.1186/s12863-014-0158-8
754,10.3390/math8091449
755,10.1007/s10472-020-09709-z
756,10.1097/md.0000000000022655
757,10.1080/1206212x.2021.1915444
758,10.1088/1367-2630/12/10/103018
759,10.1080/09720510.2020.1800189
760,10.1007/978-3-319-56246-9_16
761,10.1007/s11390-011-0177-0
762,10.1007/s11390-012-1236-x
763,10.1007/s11390-014-1492-z
764,10.1007/s11390-015-1589-z
765,10.1088/1367-2630/16/6/063007
766,10.1088/1367-2630/16/9/093001
767,10.1007/s13278-020-00686-z
768,10.17706/jsw.10.7.825-834
769,10.1007/978-3-662-47401-3_31
770,10.1186/s12870-017-1062-y
771,10.1007/978-3-662-47824-0_2
772,10.1088/1367-2630/aab547
773,10.1007/s11424-018-7270-1
774,10.1088/1367-2630/aac6f9
775,10.1007/978-3-319-57454-7_57
776,10.1007/978-3-319-57529-2_40
777,10.1007/978-3-319-57529-2_60
778,10.1002/cpe.6028
779,10.1007/978-3-030-71590-8_8
780,10.1063/1.5136488
781,10.1007/s12204-019-2041-2
782,10.1007/978-3-319-58895-7_26
783,10.1007/978-3-319-00110-4_2
784,10.1148/radiol.2018172462
785,10.1002/cae.22212
786,10.1007/s00607-014-0401-1
787,10.1007/s00607-014-0433-6
788,10.1007/s00607-016-0524-7
789,10.1007/s11432-014-5067-y
790,10.1007/s11432-015-0899-6
791,10.1111/coin.12420
792,10.1007/978-3-662-49224-6_9
793,10.1145/3080574
794,10.1111/coin.12324
795,10.51408/1963-0033
796,10.1007/978-3-319-60834-1_5
797,10.1007/978-3-319-60840-2_12
798,10.1007/s10586-015-0504-2
799,10.1007/s10586-017-0743-5
800,10.1007/s10586-017-0963-8
801,10.1007/s10586-017-1472-5
802,10.3390/su12083457
803,10.1007/s11442-018-1485-x
804,10.1002/cpe.5929
805,10.1137/19m1243026
806,10.1093/jigpal/jzx043
807,10.1017/s1537592720003643
808,10.1002/cpe.6141
809,10.1088/1674-1056/23/9/098902
810,10.1088/1674-1056/24/1/018703
811,10.1007/978-3-319-61845-6_33
812,10.1007/978-3-319-61949-1_15
813,10.1007/978-3-319-62389-4_49
814,10.1007/s11042-020-09993-1
815,10.1007/978-3-030-58811-3_64
816,10.18500/1816-9791-2017-17-4-441-451
817,10.1080/00273171.2017.1391682
818,10.1007/s11518-017-5329-5
819,10.1007/978-3-319-63558-3_35
820,10.1007/s10618-011-0224-z
821,10.1007/s10618-013-0331-0
822,10.1007/s10618-015-0440-z
823,10.1007/978-3-319-63962-8_312-1
824,10.1007/978-3-319-63962-8_312-2
825,10.1007/978-3-319-64167-6_3
826,10.1145/3372923.3404788
827,10.1088/1742-5468/2008/10/p10008
828,10.1088/1742-5468/2009/07/p07042
829,10.1007/978-3-319-65139-2_3
830,10.1088/1742-5468/2011/02/p02017
831,10.1088/1742-5468/2012/09/p09008
832,10.1088/1742-5468/2015/01/p01001
833,10.1007/978-3-319-65551-2_50
834,10.1088/1742-5468/2015/05/p05017
835,10.1088/1742-5468/2015/11/p11006
836,10.1088/1742-5468/2016/03/033405
837,10.1088/1742-5468/2016/12/123401
838,10.1088/1742-5468/aa6b2c
839,10.1007/978-3-030-59003-1_2
840,10.1007/978-3-030-59019-2_13
841,10.1007/978-3-030-59416-9_29
842,10.1007/978-3-030-34387-3_94
843,10.1007/978-981-33-4084-8_11
844,10.1088/1742-6596/1069/1/012124
845,10.1007/s00607-021-00966-2
846,10.1088/1742-6596/1087/5/052037
847,10.1177/2053951719846634
848,10.1186/s13638-020-01706-4
849,10.1007/978-3-319-67636-4_22
850,10.1007/s11036-017-0830-0
851,10.1080/00343404.2011.622745
852,10.1007/s11036-018-0994-2
853,10.1016/j.ins.2021.04.081
854,10.1016/j.ins.2021.06.090
855,10.1515/popets-2018-0033
856,10.1016/j.comcom.2021.03.012
857,10.1016/j.comcom.2021.05.025
858,10.1007/978-3-319-68542-7_57
859,10.1007/978-981-13-1132-1_22
860,10.3233/ida-150349
861,10.3233/ida-163156
862,10.3233/ida-173400
863,10.1007/978-3-319-68935-7_15
864,10.1007/978-3-319-68935-7_2
865,10.1007/s12351-011-0115-5
866,10.3233/ifs-151974
867,10.1016/j.hcc.2021.100006
868,10.1007/s11590-013-0621-x
869,10.1016/j.swevo.2021.100885
870,10.1007/978-3-030-77246-8_19
871,10.1007/978-3-319-70093-9_10
872,10.3233/jcm-193649
873,10.1007/978-3-319-70139-4_35
874,10.1142/s0217984920504084
875,10.3233/jifs-151276
876,10.3233/jifs-169171
877,10.1088/1742-6596/410/1/012103
878,10.3233/jifs-17682
879,10.1155/2020/7096230
880,10.3233/jifs-190724
881,10.1007/s11831-020-09421-5
882,10.1145/3106370
883,10.1108/itp-10-2020-0682
884,10.1007/978-3-030-44584-3_17
885,10.1007/978-3-319-70284-1_26
886,10.1145/3313374
887,10.3233/web-170362
888,10.1007/s41109-020-00289-9
889,10.1007/978-3-319-02993-1_5
890,10.1007/978-3-319-72150-7_15
891,10.1007/978-3-319-72150-7_19
892,10.1007/978-3-319-72150-7_24
893,10.1007/978-3-319-72344-0_16
894,10.1007/978-3-319-03578-9_1
895,10.1063/1.5144139
896,10.20965/jaciii.2010.p0408
897,10.1145/3385415
898,10.1145/3387902.3392634
899,10.1007/978-3-319-73521-4_4
900,10.1371/journal.pcbi.1002391
901,10.1007/978-3-662-58464-4_4
902,10.1007/978-3-319-74521-3_48
903,10.1007/978-3-319-03844-5_66
904,10.1007/s42979-020-00264-2
905,10.3390/info12030113
906,10.1088/1751-8113/47/16/165101
907,10.1007/978-981-15-5925-9_9
908,10.1007/978-3-319-75417-8_22
909,10.1007/978-3-319-76111-4_34
910,10.1049/joe.2019.1186
911,10.1007/s13721-021-00323-5
912,10.1007/978-3-319-05401-8_15
913,10.1007/978-3-319-05813-9_20
914,10.21105/joss.00960
915,10.1007/s13278-021-00752-0
916,10.1007/s13278-021-00743-1
917,10.1007/978-3-319-06391-1_2
918,10.1016/j.gpb.2021.02.005
919,10.1209/0295-5075/122/38002
920,10.1088/1755-1315/300/3/032061
921,10.1007/s10723-018-9448-0
922,10.1007/978-3-319-77525-8_312
923,10.1007/s12652-020-02608-5
924,10.1007/s12652-018-1108-5
925,10.1016/j.infsof.2021.106606
926,10.1145/3341161.3342860
927,10.1145/3341161.3342920
928,10.3390/e21121145
929,10.3390/e21121237
930,10.1007/978-3-030-38965-9_2
931,10.3390/e22020197
932,10.1007/s10732-016-9315-8
933,10.1017/nws.2019.59
934,10.1209/0295-5075/99/38006
935,10.1007/s11227-020-03355-2
936,10.1145/2601412
937,10.1007/978-3-319-07959-2_30
938,10.1007/s10115-012-0596-4
939,10.1007/s10115-013-0626-x
940,10.1007/s10115-013-0644-8
941,10.1007/s10115-017-1105-6
942,10.1007/s10115-018-1209-7
943,10.1007/s10115-018-1248-0
944,10.6339/21-jds1001
945,10.1007/s10115-019-01362-1
946,10.1007/s13042-017-0745-x
947,10.1007/978-3-319-90312-5_10
948,10.3390/s21124183
949,10.1007/978-981-15-4775-1_19
950,10.1186/s13174-018-0091-6
951,10.1186/s13174-019-0110-2
952,10.1007/978-3-319-08783-2_57
953,10.1007/978-3-319-09284-3_14
954,10.1007/978-3-319-09339-0_76
955,10.1007/978-1-4939-0808-0_5
956,10.1016/j.physa.2020.125116
957,10.1016/j.physa.2021.125916
958,10.1007/s00500-020-05162-6
959,10.1007/978-3-319-91196-0_2
960,10.1007/978-3-319-91196-0_7
961,10.1038/s41467-020-17634-2
962,10.1007/s10796-016-9696-0
963,10.1101/2020.05.11.087734
964,10.1007/978-3-319-09492-2_1
965,10.1007/s11771-013-1611-y
966,10.1007/978-3-319-09761-9_35
967,10.1016/j.psj.2021.101322
968,10.5507/prf.19.24454481
969,10.1088/2399-6528/aa9b6b
970,10.1088/2399-6528/aab386
971,10.1186/1471-2105-14-227
972,10.3934/mbe.2021083
973,10.1007/978-3-030-42058-1_18
974,10.1007/978-3-030-43229-4_24
975,10.1007/978-3-030-43353-6_10
976,10.1007/978-3-030-79382-1_28
977,10.1007/978-3-030-44038-1_12
978,10.1007/978-3-030-80126-7_1
979,10.1038/s41598-021-93122-x
980,10.1371/journal.pone.0018961
981,10.1007/978-3-319-11310-4_44
982,10.1007/978-981-33-6984-9_21
983,10.1007/978-3-319-93659-8_38
984,10.1007/978-3-319-93767-0_7
985,10.1007/978-3-319-93803-5_6
986,10.1371/journal.pone.0022943
987,10.1007/s13278-011-0035-7
988,10.1007/s13278-013-0096-x
989,10.1007/s13278-013-0104-1
990,10.1007/s13278-013-0120-1
991,10.1007/s13278-013-0142-8
992,10.1007/s13278-014-0202-8
993,10.1007/s13278-015-0254-4
994,10.1007/s13278-015-0259-z
995,10.1007/s13278-016-0318-0
996,10.1007/s13278-016-0372-7
997,10.1007/s13278-016-0386-1
998,10.1007/s13278-016-0390-5
999,10.1007/s13278-016-0394-1
1000,10.1007/s13278-019-0566-x
