user_id,doi
1800,10.1016/j.neucom.2019.10.109
1801,10.1016/j.neucom.2020.07.125
1802,10.1016/j.neucom.2020.06.088
1803,10.1109/nca.2014.42
1804,10.1109/ndt.2009.5272078
1805,10.1101/2019.12.13.875831
1806,10.1016/j.neucom.2020.06.002
1807,10.1109/iccids.2017.8272634
1808,10.1155/2013/281565
1809,10.1109/iccit.2009.189
1810,10.1109/iccke.2015.7365864
1811,10.1016/j.neucom.2019.07.003
1812,10.1109/iccsn.2015.7296184
1813,10.1109/nsw.2011.6004645
1814,10.1109/nsw.2013.6609210
1815,10.1109/iccsnt.2016.8070177
1816,10.1145/3394486.3403239
1817,10.1109/iccsnt.2017.8343694
1818,10.1007/s13042-019-01042-0
1819,10.1007/978-3-642-41154-0_4
1820,10.1007/978-3-642-41181-6_5
1821,10.1109/iccvw.2013.60
1822,10.1109/iccwamtip.2016.8079822
1823,10.1016/j.neuroimage.2009.03.064
1824,10.1109/icdcs.2014.23
1825,10.1109/icde.2014.6816682
1826,10.1109/icde.2016.7498226
1827,10.1109/passat/socialcom.2011.34
1828,10.3390/math9182294
1829,10.1109/icdew.2014.6818312
1830,10.1109/icdm.2012.14
1831,10.1109/pdcat.2013.22
1832,10.1109/icdmw.2010.20
1833,10.1109/icdmw.2011.113
1834,10.1109/icdmw.2011.154
1835,10.1109/icdmw.2014.158
1836,10.1109/icdmw.2015.58
1837,10.1109/icdmw.2016.0019
1838,10.1007/978-1-4614-6170-8_218
1839,10.1007/978-1-4614-6170-8_224
1840,10.1109/percom.2013.6526730
1841,10.1108/ijchm-11-2017-0714
1842,10.1109/percomw.2014.6815211
1843,10.1063/1.5120094
1844,10.1155/2014/130689
1845,10.1515/tl-2019-0011
1846,10.1155/2014/148686
1847,10.1109/pic.2015.7489908
1848,10.1109/icemms.2010.5563409
1849,10.1109/icemms.2010.5563410
1850,10.1109/icenco.2015.7416365
1851,10.1177/0165551520968059
1852,10.1109/icfin.2009.5339592
1853,10.1109/icgec.2010.87
1854,10.1007/978-1-4939-7131-2_224
1855,10.3390/sym12020223
1856,10.1007/978-1-4939-9873-9_16
1857,10.1051/itmconf/20160704012
1858,10.1051/itmconf/20160705003
1859,10.1051/itmconf/20160705007
1860,10.1109/icicse.2015.46
1861,10.3389/fnana.2015.00097
1862,10.1155/2014/406485
1863,10.1109/iciea.2016.7604011
1864,10.1109/iciea.2017.8282984
1865,10.1109/iciea.2018.8397774
1866,10.3354/meps13158
1867,10.3390/metabo8030051
1868,10.1155/2014/627581
1869,10.1021/acs.jcim.9b00320
