user_doi,doi
6433,10.1126/sciadv.adc8875
6434,10.1109/iucc/dsci/smartcns.2019.00106
6435,10.1109/dasc/picom/cbdcom/cyberscitech.2019.00118
6436,10.1109/bibm47256.2019.8983200
6437,10.1109/access.2019.2951791
6438,10.1109/tevc.2019.2952220
6439,10.1109/tnse.2020.2970997
6440,10.1109/tcss.2020.2964197
6441,10.1109/access.2020.2972072
6442,10.1109/cloud.2019.00058
6443,10.1109/access.2019.2937580
6444,10.1155/2021/1772407
6445,10.1109/access.2019.2938982
6446,10.1109/istel.2018.8661047
6447,10.1109/access.2019.2939864
6448,10.1109/istel.2018.8661054
6449,10.1109/tkde.2019.2903712
6450,10.1109/tem.2019.2935932
6451,10.1109/jiot.2018.2844218
6452,10.1109/access.2019.2903825
6453,10.1109/tcsii.2019.2903936
6454,10.1109/tkde.2018.2845414
6455,10.1109/iceccme52200.2021.9591022
6456,10.1109/tcss.2019.2900299
6457,10.1109/icws53863.2021.00047
6458,10.1109/icws53863.2021.00104
6459,10.1109/compsac.2019.00025
6460,10.1109/tpami.2019.2926033
6461,10.1145/3491210
6462,10.1109/access.2020.3029163
6463,10.1007/978-3-030-96847-2_3
6464,10.1109/access.2019.2928058
6465,10.1109/access.2019.2936613
6466,10.1016/j.respol.2022.104649
6467,10.1016/j.joi.2022.101339
6468,10.1109/tevc.2019.2937455
6469,10.1109/tkde.2019.2938173
6470,10.1109/cic.2018.00-46
6471,10.1109/cluster.2018.00044
6472,10.1109/tnse.2019.2936865
6473,10.1109/tip.2019.2936743
6474,10.1109/tcyb.2019.2931983
6475,10.1109/smc52423.2021.9659214
6476,10.1038/s42003-022-03352-6
6477,10.1021/acs.jctc.2c00337
6478,10.1145/3476023
6479,10.1186/s12863-022-01052-y
6480,10.1128/msystems.01456-21
6481,10.3389/fphar.2022.868398
6482,10.1109/tsipn.2021.3052047
6483,10.1007/s10107-021-01715-1
6484,10.1109/tcss.2021.3054115
6485,10.3934/jcd.2014.1.191
6486,10.1109/icee50131.2020.9260995
6487,10.1109/icee50131.2020.9260678
6488,10.3934/molsci.2017.3.271
6489,10.1038/s41567-022-01716-7
6490,10.1108/ejm-09-2021-0717
6491,10.1038/s41559-022-01865-1
6492,10.1016/j.neuroimage.2022.119673
6493,10.1007/s00607-022-01131-z
6494,10.1098/rspa.2019.0742
6495,10.1145/3567597
6496,10.1111/corg.12482
6497,10.1103/physrevphyseducres.18.020132
6498,10.1128/spectrum.01081-22
6499,10.1002/spp2.1468
6500,10.1109/tfuzz.2018.2795569
