user_doi,doi
2778,10.1145/3356583
2779,10.1145/3357384.3357947
2780,10.1145/3157737.3157744
2781,10.1007/978-3-030-21733-4_1
2782,10.1145/3164541.3164580
2783,10.1145/3164541.3164599
2784,10.1007/s40484-019-0186-5
2785,10.1080/00076791003722017
2786,10.1088/2057-1976/abad8f
2787,10.1080/1573062x.2020.1857801
2788,10.1145/3178876.3186110
2789,10.1088/1742-6596/1575/1/012038
2790,10.1007/s13721-020-00260-9
2791,10.2166/hydro.2015.102
2792,10.2166/hydro.2015.146
2793,10.1007/978-3-030-73194-6_12
2794,10.4236/ijcns.2010.32020
2795,10.1371/journal.ppat.1003932
2796,10.1093/femsec/fiy230
2797,10.1145/3194480.3194499
2798,10.1093/femsre/fuy030
2799,10.1007/978-3-030-22744-9_29
2800,10.1371/journal.ppat.1004898
2801,10.1080/20421338.2020.1762355
2802,10.1007/978-3-030-22868-2_4
2803,10.1007/978-3-030-22871-2_64
2804,10.1186/s13634-019-0655-z
2805,10.1145/3219819.3220110
2806,10.1007/s10878-010-9356-0
2807,10.1145/3230743
2808,10.1145/3231644.3231661
2809,10.1145/3232116.3232137
2810,10.1145/3234152.3234195
2811,10.1007/978-3-030-23756-1_18
2812,10.1145/3237192
2813,10.1038/s41593-020-00719-y
2814,10.1145/3239283.3239311
2815,10.1007/978-1-4614-6170-8_27
2816,10.1186/s13059-020-02033-z
2817,10.1007/978-3-030-24289-3_56
2818,10.1145/3269206.3271720
2819,10.1080/02664763.2018.1491535
2820,10.1007/s11280-020-00818-7
2821,10.1145/3282373.3282376
2822,10.1145/3282373.3282387
2823,10.1145/3282373.3282399
2824,10.1145/3284103.3284111
2825,10.1145/3287624.3287676
2826,10.1145/3289402.3289546
2827,10.1007/s11432-020-2827-9
2828,10.1145/3291045
2829,10.1145/3292500.3330882
2830,10.1145/3292500.3330990
2831,10.1631/jzus.c1200049
2832,10.1007/978-3-319-47121-1_22
2833,10.1007/978-3-319-47121-1_23
2834,10.1631/jzus.c1300243
2835,10.13106/ijidb.2018.vol9.no5.25.
2836,10.1145/1963190.1970376
2837,10.3390/math9040443
2838,10.1145/3384943.3409438
2839,10.3390/math9040367
2840,10.3390/math9080895
2841,10.1145/3301551.3301611
2842,10.1145/3307681.3325399
2843,10.1145/3308558.3313471
2844,10.1162/netn_a_00157
2845,10.1007/s41109-020-00276-0
2846,10.1007/978-3-319-47674-2_30
2847,10.1007/978-3-319-47754-1_9
2848,10.1145/3327960.3332381
2849,10.1145/2641190.2641195
2850,10.1007/978-3-319-47810-4_16
2851,10.1142/s0217979219503879
2852,10.1142/s0217979220500137
2853,10.1145/3331076.3331121
2854,10.1145/3333165.3333181
2855,10.1007/s10489-020-01762-9
2856,10.1007/s11276-014-0842-7
2857,10.1038/s41598-020-58800-2
2858,10.1088/1674-1056/abbbec
2859,10.1007/978-3-030-25070-6_1
2860,10.1007/978-3-030-25070-6_9
2861,10.1177/2399654420929355
2862,10.1007/s11276-019-02040-4
2863,10.1177/1461444818788323
2864,10.1155/2021/6693753
2865,10.1088/1742-6596/1673/1/012061
2866,10.1155/2021/6687463
2867,10.1145/3394231.3397913
2868,10.1371/journal.pone.0234669
2869,10.1007/978-3-030-26763-6_47
2870,10.1145/3398682.3400060
2871,10.1007/s11277-014-1933-6
2872,10.1007/978-3-030-28061-1_20
2873,10.1038/s41598-020-61081-4
2874,10.1007/978-3-030-28374-2_28
2875,10.1186/1752-0509-4-8
2876,10.1186/1752-0509-4-s2-s10
2877,10.1007/978-3-030-29035-1_30
2878,10.1007/s11277-018-5328-y
2879,10.1007/978-3-319-47955-2_24
2880,10.1007/978-3-030-29551-6_15
2881,10.1007/978-3-319-48051-0_6
2882,10.1007/s11280-007-0027-8
2883,10.1007/s11280-014-0301-5
2884,10.1007/s11280-014-0310-4
2885,10.1007/s11280-016-0393-1
2886,10.1007/s11192-020-03352-5
2887,10.1007/s11280-018-0627-5
2888,10.1155/2020/8932526
2889,10.1186/1753-4631-1-3
2890,10.1007/s11284-010-0711-5
2891,10.1007/978-3-319-48390-0_15
2892,10.1080/00207543.2021.1946192
2893,10.1007/978-3-319-48472-3_6
2894,10.1007/978-3-319-48740-3_17
2895,10.1007/978-3-319-48740-3_38
2896,10.1007/978-3-319-48743-4_34
2897,10.1088/1009-1963/16/12/004
2898,10.3390/asi3030040
2899,10.1088/1009-1963/16/8/024
2900,10.1007/s10530-019-02064-z
2901,10.1146/annurev-biodatasci-080917-013444
2902,10.1002/eqe.3447
2903,10.1145/3110025.3110053
2904,10.1080/09537325.2019.1709636
2905,10.4271/2015-01-0468
2906,10.1007/s11299-015-0172-1
2907,10.1038/s41598-020-72379-8
2908,10.1038/s41598-020-72620-4
2909,10.1002/eap.2095
2910,10.1002/mats.201900036
2911,10.1038/s41598-020-73811-9
2912,10.1093/bib/bbaa290
2913,10.1093/bioinformatics/btaa669
2914,10.1007/978-3-319-49340-4_17
2915,10.1007/978-3-319-49340-4_18
2916,10.1371/journal.pone.0228539
2917,10.1177/1473871618757228
2918,10.1177/1473871618812163
2919,10.1007/s00607-019-00787-4
2920,10.1007/s00607-020-00803-y
2921,10.3130/aija.77.1415
2922,10.3130/aija.78.281
2923,10.1007/978-3-319-49586-6_22
2924,10.1007/978-3-319-49586-6_5
2925,10.1007/978-3-030-29911-8_48
2926,10.1007/978-3-030-29933-0_20
2927,10.1002/9781119162254.ch05
2928,10.1007/978-3-319-50307-3_9
2929,10.1016/s1574-6917(07)06001-1
2930,10.1093/cercor/bhaa350
2931,10.1093/cercor/bhx236
2932,10.1007/s11306-017-1263-2
2933,10.1007/s11306-018-1420-2
2934,10.14246/irspsd.4.3_14
2935,10.1093/comnet/cnaa012
2936,10.1093/comnet/cnaa038
2937,10.1093/comnet/cnaa044
2938,10.1093/comnet/cnx046
2939,10.1088/1742-6596/1405/1/012003
2940,10.1007/978-3-319-50530-5_24
2941,10.1080/09540091.2020.1753172
2942,10.3390/app10082813
2943,10.3390/app10124060
2944,10.1162/qss_a_00006
2945,10.1162/qss_a_00035
2946,10.1002/9781118718124.ch6
2947,10.1007/s10910-018-0875-8
2948,10.1007/978-3-319-50901-3_23
2949,10.1007/978-3-319-50901-3_24
2950,10.1007/978-3-319-50901-3_30
2951,10.1007/978-3-319-50901-3_65
2952,10.1145/3091106
2953,10.1007/s11334-015-0255-5
2954,10.1007/s11071-021-06448-6
2955,10.1007/978-3-319-51367-6_6
2956,10.1007/978-3-319-51367-6_7
2957,10.1098/rsos.190207
2958,10.1007/s12043-008-0166-1
2959,10.1142/s0219455420500911
2960,10.1007/978-3-319-51795-7_11
2961,10.1038/s41598-021-93639-1
2962,10.4304/jnw.10.2.91-98
2963,10.4304/jnw.7.10.1584-1591
2964,10.1093/jeg/lbaa019
2965,10.1038/s41598-021-94724-1
2966,10.1371/journal.pone.0238731
2967,10.4304/jnw.9.5.1333-1338
2968,10.4304/jnw.9.9.2289-2298
2969,10.4304/jnw.9.9.2360-2364
2970,10.4304/jsw.8.2.286-295
2971,10.1007/s12043-016-1343-2
2972,10.4304/jsw.9.9.2409-2416
2973,10.1016/j.trc.2021.103113
2974,10.1186/gb-2010-11-11-r115
2975,10.1177/1532440012473842
2976,10.1111/1475-6773.13568
2977,10.1007/s10548-018-0642-y
2978,10.1007/s12065-011-0057-0
2979,10.1007/s12065-019-00250-5
2980,10.1007/s00500-012-0942-1
2981,10.1038/s42005-021-00634-z
2982,10.1007/s00500-015-1858-3
2983,10.1016/j.compind.2021.103511
2984,10.3389/fvets.2020.00281
2985,10.1007/s00500-017-2593-8
2986,10.1007/s00500-018-3283-x
2987,10.1021/acsomega.1c02336
2988,10.1007/s00500-019-03820-y
2989,10.1038/s42003-020-0866-8
2990,10.1007/978-3-319-53480-0_86
2991,10.1007/s11704-020-8179-0
2992,10.1002/9781119952954.refs
2993,10.1002/jez.b.22524
2994,10.1155/2020/7137480
2995,10.1007/978-981-16-0479-9_11
2996,10.1016/j.osnem.2021.100134
2997,10.1146/annurev-psych-122414-033634
2998,10.1021/pr9006188
2999,10.1007/s10940-017-9359-4
3000,10.3390/electronics9091438
