user_doi,doi
4447,10.1017/9781316275757.005
4448,10.1017/9781316275757.006
4449,10.1017/9781316275757.007
4450,10.1017/9781316275757.008
4451,10.1017/9781316275757.009
4452,10.1017/9781316275757.010
4453,10.1017/9781316275757.011
4454,10.1017/9781316275757.012
4455,10.1002/asi.20765
4456,10.1002/asi.21581
4457,10.1002/asi.21593
4458,10.1002/asi.22644
4459,10.1002/asi.22680
4460,10.1002/asi.22748
4461,10.1002/asi.23003
4462,10.1007/978-4-431-54974-1_3
4463,10.1007/978-4-431-99781-8_4
4464,10.1007/978-81-322-1050-4_2
4465,10.7465/jkdi.2015.26.4.827
4466,10.7465/jkdi.2016.27.4.947
4467,10.7472/jksii.2012.13.3.75
4468,10.1017/nws.2013.19
4469,10.1017/nws.2015.20
4470,10.1017/nws.2015.23
4471,10.1017/nws.2015.31
4472,10.1017/nws.2015.8
4473,10.1017/nws.2016.19
4474,10.7545/ajip.2013.2.1.037
4475,10.1007/978-81-322-1602-5_84
4476,10.1007/978-81-322-1680-3_39
4477,10.1007/978-81-322-2538-6_48
4478,10.1007/978-81-322-2734-2_37
4479,10.7554/elife.03532
4480,10.7554/elife.26036
4481,10.15719/geba.16.5.201510.3
4482,10.7566/jpsj.85.114802
4483,10.7566/jpsj.86.073801
4484,10.15807/jorsj.60.24
4485,10.1016/j.ins.2019.03.041
4486,10.1016/j.ins.2019.06.053
4487,10.1016/j.inffus.2020.05.009
4488,10.1016/j.ins.2019.10.076
4489,10.1016/j.ins.2020.03.082
4490,10.1016/j.ins.2020.04.031
4491,10.1016/j.infsof.2020.106451
4492,10.1016/j.ins.2011.09.009
4493,10.1016/j.ins.2013.06.024
4494,10.1016/j.ins.2013.11.026
4495,10.1016/j.ins.2014.02.040
4496,10.1016/j.ins.2013.09.048
4497,10.1016/j.ins.2015.03.075
4498,10.1016/j.ins.2016.04.032
4499,10.1016/j.ins.2015.06.032
4500,10.1016/j.ins.2015.07.024
