user_doi,doi
7078,10.1016/j.neuroimage.2013.08.017
7079,10.1016/j.neurobiolaging.2020.09.010
7080,10.1109/iccsnt.2011.6182235
7081,10.1109/iccsnt.2015.7490820
7082,10.1016/j.neuroimage.2015.04.033
7083,10.1109/nsw.2011.6004645
7084,10.1109/nsw.2011.6004656
7085,10.1109/nsw.2013.6609210
7086,10.1109/iccsnt.2016.8070177
7087,10.1109/iccsnt.2017.8343694
7088,10.1109/iccsp.2017.8286442
7089,10.1109/iccsp.2017.8286668
7090,10.1016/j.neuroimage.2016.11.006
7091,10.1016/j.neuroimage.2017.08.044
7092,10.1016/j.neuroimage.2017.10.048
7093,10.1016/j.neuroimage.2010.11.007
7094,10.1002/cvde.200700011
7095,10.1007/978-3-642-40728-4_7
7096,10.1016/j.neuroimage.2011.11.055
7097,10.1016/j.neuroimage.2011.12.090
7098,10.1016/j.neuroimage.2011.11.035
7099,10.1007/978-3-642-40846-5_43
7100,10.1007/s13042-019-01042-0
7101,10.1016/j.neuroimage.2013.04.087
7102,10.3389/fmicb.2017.00991
7103,10.1016/j.neuroimage.2009.03.064
7104,10.1016/j.neuroimage.2014.01.010
7105,10.1016/j.neuroimage.2010.07.025
7106,10.1007/978-3-642-41033-8_2
7107,10.1016/j.neuroimage.2015.03.057
7108,10.1016/j.neuroimage.2015.05.096
7109,10.1016/j.neuroimage.2015.09.041
7110,10.1016/j.neurobiolaging.2013.10.081
7111,10.1016/j.neuroimage.2015.12.001
7112,10.1007/978-3-642-41154-0_5
7113,10.3390/ma10121428
7114,10.1007/978-3-642-41175-5_29
7115,10.1016/j.neurobiolaging.2016.04.003
7116,10.1016/j.neuroimage.2017.01.020
7117,10.1016/j.neuroimage.2017.02.042
7118,10.1016/j.neuroimage.2017.07.046
7119,10.1016/j.neuroimage.2013.12.008
7120,10.1016/j.neuroimage.2014.11.059
7121,10.1109/omee.2012.6343492
7122,10.1109/iccwamtip.2016.8079821
7123,10.1089/lgbt.2017.0018
7124,10.1016/j.neuroimage.2008.09.062
7125,10.1016/j.neuroimage.2009.05.032
7126,10.1016/j.neuroimage.2020.116578
7127,10.1016/j.neuroimage.2017.06.026
7128,10.1109/paap.2010.75
7129,10.1016/j.neuroimage.2012.10.016
7130,10.1109/icdcs.2015.16
7131,10.1016/j.neuroimage.2012.12.073
7132,10.1109/pacificvis.2012.6183571
7133,10.1016/j.neuron.2012.03.038
7134,10.1007/978-3-030-85529-1_22
7135,10.1016/j.neuropharm.2013.12.021
7136,10.1109/icdcsw.2014.34
7137,10.1017/s0030605311001797
7138,10.1016/j.neuroimage.2014.03.041
7139,10.1016/j.neuroimage.2015.05.018
7140,10.1109/icde.2005.159
7141,10.1155/2013/694956
7142,10.1111/bjet.12673
7143,10.1002/9780470996058.ch9
7144,10.1109/pact.2011.14
7145,10.1109/icde.2009.159
7146,10.1109/icde.2009.87
7147,10.1109/icde.2010.5447830
7148,10.1109/icde.2011.5767835
7149,10.1016/j.neuroimage.2016.05.078
7150,10.1109/icde.2013.6544842
7151,10.1109/icde.2015.7113314
7152,10.1109/icde.2016.7498245
7153,10.1109/icde.2016.7498314
7154,10.1109/icde.2017.136
7155,10.1109/passat/socialcom.2011.16
7156,10.1109/passat/socialcom.2011.169
7157,10.1109/passat/socialcom.2011.206
7158,10.3390/math9182294
7159,10.1109/passat/socialcom.2011.237
7160,10.1109/passat/socialcom.2011.37
7161,10.1007/7854_2010_103
7162,10.1007/s11769-021-1236-2
7163,10.1109/icdew.2015.7129587
7164,10.1007/978-3-540-89097-3_19
7165,10.1007/978-3-540-89197-0_94
7166,10.1155/2013/731370
7167,10.1109/icdim.2007.4444313
7168,10.1111/jon.12571
7169,10.1108/gs-11-2014-0039
7170,10.1109/pccc.2009.5403845
7171,10.1109/pccc.2014.7017060
7172,10.1007/978-3-540-89376-9_2
7173,10.1016/j.neuron.2015.05.035
7174,10.1109/icdm.2006.35
7175,10.1109/pci.2012.48
7176,10.1109/icdm.2007.37
7177,10.1109/icdm.2007.72
7178,10.1109/icdm.2009.141
7179,10.1109/icdm.2009.43
7180,10.1109/icdm.2009.86
7181,10.1109/icdm.2009.91
7182,10.1109/icdm.2010.37
7183,10.1109/icdm.2010.41
7184,10.1109/icdm.2010.48
7185,10.1109/icdm.2010.69
7186,10.1109/icdm.2011.15
7187,10.1109/icdm.2011.37
7188,10.1109/icdm.2011.67
7189,10.1109/icdm.2012.12
7190,10.1109/icdm.2012.138
7191,10.1109/icdm.2012.14
7192,10.1109/icdm.2013.140
7193,10.1109/icdm.2014.67
7194,10.1109/icdm.2014.81
7195,10.1109/icdm.2015.105
7196,10.1109/pdcat.2012.86
7197,10.1109/icdm.2017.70
7198,10.1109/icdm.2017.76
7199,10.1109/icdma.2010.76
7200,10.1016/j.neuropsychologia.2018.09.011
7201,10.1109/icdmw.2006.115
7202,10.1109/icdmw.2007.130
7203,10.1109/icdmw.2007.73
7204,10.1109/icdmw.2008.39
7205,10.1109/icdmw.2009.26
7206,10.2174/2213275911666181022111924
7207,10.1109/icdmw.2010.107
7208,10.1109/icdmw.2010.63
7209,10.1109/icdmw.2011.12
7210,10.1109/icdmw.2011.52
7211,10.1109/icdmw.2011.74
7212,10.1109/icdmw.2012.63
7213,10.1109/icdmw.2012.88
7214,10.1016/j.neuron.2010.05.025
7215,10.1109/icdmw.2013.78
7216,10.1108/idd-02-2017-0013
7217,10.1016/j.neuron.2010.08.017
7218,10.1109/icdmw.2014.161
7219,10.1109/icdmw.2014.26
7220,10.1109/icdmw.2014.75
7221,10.1109/icdmw.2015.158
7222,10.1109/icdmw.2015.233
7223,10.1109/icdmw.2015.58
7224,10.1109/icdmw.2016.0019
7225,10.1109/icdmw.2016.0023
7226,10.1109/icdmw.2016.0094
7227,10.1109/icdmw.2017.26
7228,10.1109/icdse.2016.7823964
7229,10.1109/icdsp.2014.6900836
7230,10.3389/fmicb.2018.02183
7231,10.1007/978-1-4614-6170-8_180
7232,10.1007/978-1-4614-6170-8_217
7233,10.1007/978-1-4614-6170-8_249
7234,10.1007/978-1-4614-6170-8_282
7235,10.1007/978-1-4614-6170-8_350
7236,10.1007/978-1-4614-6170-8_356
7237,10.1007/978-1-4614-6170-8_382
7238,10.1007/978-1-4614-6170-8_49
7239,10.1007/978-1-4614-6170-8_80
7240,10.1155/2013/869356
7241,10.3389/fmicb.2018.02606
7242,10.1109/icebe.2017.14
7243,10.1109/iceccs.2010.5
7244,10.1109/percomw.2012.6197509
7245,10.1109/icecct.2015.7226081
7246,10.1109/icecct.2015.7226087
7247,10.1007/978-3-642-41299-8_27
7248,10.1109/icece.2010.345
7249,10.1109/icece.2010.450
7250,10.1109/pervasive.2015.7087202
7251,10.1162/netn_a_00182
7252,10.1007/978-3-642-41398-8_6
7253,10.1007/978-3-642-41591-3_5
7254,10.1063/1.5120094
7255,10.1093/cercor/bhx273
7256,10.1007/978-3-642-41671-2_72
7257,10.1007/978-3-540-92191-2_2
7258,10.1007/978-3-540-92267-4_7
7259,10.1371/journal.pone.0227538
7260,10.1021/jacs.0c02036
7261,10.1007/s00453-019-00649-7
7262,10.1007/978-3-540-92910-9_10
7263,10.1111/joss.12484
7264,10.1109/iceee.2010.5660824
7265,10.1109/iceee.2010.5661309
7266,10.1155/2014/148686
7267,10.1093/schbul/sby026
7268,10.1108/ijicc-04-2018-0055
7269,10.1097/mlr.0b013e3182977991
7270,10.3389/fmicb.2019.00383
7271,10.1109/pic.2015.7489870
7272,10.1109/pic.2015.7489908
7273,10.1109/picmet.2008.4599621
7274,10.3389/fmicb.2019.00687
7275,10.1016/j.nicl.2019.101673
7276,10.1016/j.nicl.2019.101687
7277,10.1093/scan/nsy107
7278,10.1007/978-1-4939-8715-3_37
7279,10.1109/picmet.2015.7273138
7280,10.1016/j.nicl.2020.102500
7281,10.1109/icenco.2015.7416351
7282,10.1017/s0033291716001458
7283,10.1007/978-1-4899-7687-1_355
7284,10.1089/rej.2014.1628
7285,10.1021/acs.jcim.9b01045
7286,10.1007/978-1-4939-8955-3_11
7287,10.1109/icetacs.2013.6691399
7288,10.1038/ismej.2014.193
7289,10.1109/icfin.2009.5339592
7290,10.1109/icfn.2009.33
7291,10.1038/ismej.2015.28
7292,10.1109/icgec.2010.87
7293,10.1109/icgec.2012.98
7294,10.1109/pimrc.2015.7343649
7295,10.1109/pimrc.2017.8292677
7296,10.1007/978-1-4939-7131-2_217
7297,10.1007/978-1-4939-7131-2_27
7298,10.1007/978-1-4939-7131-2_380
7299,10.1007/978-1-4939-7131-2_382
7300,10.1007/978-1-4939-7131-2_49
7301,10.1007/978-1-4939-7131-2_80
7302,10.1109/ichi.2013.77
7303,10.1108/ijppm-03-2013-0047
7304,10.3390/sym11111382
7305,10.3390/sym11121472
7306,10.3390/sym11121525
7307,10.1109/ichpca.2014.7045335
7308,10.3390/sym12020223
7309,10.2478/s13537-011-0009-x
7310,10.1109/powercon.2014.6993893
7311,10.1007/978-1-4939-9873-9_16
7312,10.1051/itmconf/20160701008
7313,10.1051/itmconf/20160704012
7314,10.1145/3196398.3196426
7315,10.1051/itmconf/20160705007
7316,10.1051/itmconf/20171203015
7317,10.1016/j.nicl.2016.12.005
7318,10.1016/j.nicl.2020.102169
7319,10.1109/icices.2014.7033857
7320,10.1007/978-3-540-95995-3_1
7321,10.3389/fnagi.2017.00419
7322,10.3389/fnagi.2017.00426
7323,10.1109/icicic.2007.189
7324,10.1109/prni.2014.6858515
7325,10.1109/prni.2016.7552346
7326,10.1007/s40264-014-0195-2
7327,10.3389/fnagi.2018.00356
7328,10.1109/icicisys.2009.5357731
7329,10.1073/pnas.0407994102
7330,10.1109/icicisys.2009.5358036
7331,10.1016/b978-0-12-821861-7.00002-6
7332,10.3389/fnagi.2019.00113
7333,10.3389/fnagi.2019.00208
7334,10.1109/icicta.2010.665
7335,10.1109/pst.2016.7906935
7336,10.1109/ptc.2009.5281807
7337,10.1155/2014/406485
7338,10.1073/pnas.0503610102
7339,10.1007/s00127-020-01863-3
7340,10.1108/intr-03-2014-0079
7341,10.1109/icif.2006.301554
7342,10.1177/1533317520971414
7343,10.3354/meps13158
7344,10.3354/meps13178
7345,10.1109/iciicii.2015.99
7346,10.1155/2014/502809
7347,10.3389/fnbeh.2016.00152
7348,10.1073/pnas.0601602103
7349,10.1109/icin.2015.7073813
7350,10.1109/icin.2015.7073837
7351,10.1177/1940082920973830
7352,10.3390/metabo3030673
7353,10.1109/icinfa.2015.7279396
7354,10.1155/2019/4979582
7355,10.3390/metabo9060117
7356,10.1101/505818
7357,10.1073/pnas.0611034104
7358,10.1155/2014/627581
7359,10.2196/mhealth.3672
7360,10.1002/9781444342536.ch10
7361,10.1109/rcis.2009.5089283
7362,10.1051/matecconf/20164205001
7363,10.1182/blood.2020005488
7364,10.1073/pnas.0706851105
7365,10.1073/pnas.0707563105
7366,10.3390/microorganisms7070195
7367,10.1109/icip.2016.7532403
