user_id,citing
9167,10.1101/2021.09.17.460824
9168,10.1109/icdcs.2015.16
9169,10.1109/icdcs.2015.30
9170,10.1109/icdcs.2015.70
9171,10.1016/j.neuroimage.2012.12.031
9172,10.1016/j.neuroimage.2012.12.073
9173,10.1109/pacificvis.2011.5742389
9174,10.1109/pacificvis.2012.6183571
9175,10.1007/978-3-030-87101-7_8
9176,10.1007/978-3-030-85529-1_22
9177,10.1109/pacificvis.2015.7156359
9178,10.1007/978-3-030-85529-1_20
9179,10.1109/pacificvis.2017.8031572
9180,10.1109/pacificvis.2017.8031575
9181,10.1109/icdcsw.2011.17
9182,10.1016/j.neuroimage.2020.117489
9183,10.1109/pacificvis.2017.8031601
9184,10.1016/j.neuroimage.2020.117554
9185,10.1016/j.neuroimage.2020.117589
9186,10.1016/j.neuron.2014.05.014
9187,10.1016/j.neuroimage.2014.11.044
9188,10.1016/j.neuroimage.2015.01.007
9189,10.1016/j.neuroimage.2015.06.013
9190,10.1016/j.neuron.2017.09.026
9191,10.1109/icde.2014.6816635
9192,10.1109/icde.2015.7113314
9193,10.1109/icde.2016.7498226
9194,10.1109/icde.2016.7498257
9195,10.1109/icde.2017.226
9196,10.1109/passat/socialcom.2011.133
9197,10.1109/passat/socialcom.2011.16
9198,10.1109/passat/socialcom.2011.169
9199,10.3390/math9182294
9200,10.1016/j.neuroimage.2017.07.046
9201,10.1109/passat/socialcom.2011.185
9202,10.1016/j.neuroimage.2017.10.048
9203,10.1109/icdew.2013.6547453
9204,10.1111/cgf.13882
9205,10.1016/j.neuroimage.2018.10.006
9206,10.1111/jon.12571
9207,10.1109/icdim.2016.7829770
9208,10.1016/j.neuroimage.2019.02.018
9209,10.3390/jmse9091018
9210,10.1016/j.neuron.2015.05.035
9211,10.1016/j.neuroimage.2020.116521
9212,10.1016/j.neuroimage.2020.116974
9213,10.1109/pci.2012.47
9214,10.1016/j.neuroimage.2020.117362
9215,10.1109/icdm.2011.48
9216,10.1109/icdm.2014.135
9217,10.1109/icdm.2015.128
9218,10.1109/icdm.2015.139
9219,10.1109/icdm.2015.59
9220,10.1109/icdm.2016.0125
9221,10.1109/icdm.2016.0138
9222,10.1109/icdm.2017.14
9223,10.1109/icdm.2017.22
9224,10.1021/acs.analchem.0c01594
9225,10.1016/j.neuropsychologia.2019.107289
9226,10.1109/icdmw.2009.65
9227,10.1109/icdmw.2010.63
9228,10.1109/icdmw.2012.63
9229,10.1109/icdmw.2012.72
9230,10.1109/icdmw.2012.88
9231,10.1109/icdmw.2013.143
9232,10.1109/icdmw.2013.39
9233,10.1109/icdmw.2013.78
9234,10.1109/icdmw.2014.159
9235,10.1109/icdmw.2014.26
9236,10.1109/icdmw.2015.58
9237,10.1109/icdmw.2015.88
9238,10.1109/icdmw.2016.0023
9239,10.1109/icdmw.2016.0087
9240,10.1109/icdmw.2017.118
9241,10.1109/icdmw.2017.20
9242,10.1109/icdmw.2017.21
9243,10.1109/icdse.2016.7823961
9244,10.1007/978-1-4614-6170-8_138
9245,10.1007/978-1-4614-6170-8_224
9246,10.1007/978-1-4614-6170-8_255
9247,10.1007/978-1-4614-6170-8_29
9248,10.1007/978-1-4614-6170-8_299
9249,10.1007/978-1-4614-6170-8_350
9250,10.1007/978-1-4614-6170-8_374
9251,10.3389/fmicb.2018.02475
9252,10.1016/j.neuron.2019.08.037
9253,10.1108/ijchm-05-2017-0260
9254,10.1016/j.neuron.2020.06.010
9255,10.3389/fmicb.2018.02606
9256,10.1155/2013/903765
9257,10.1109/percom.2013.6526718
9258,10.1109/percom.2014.6813939
9259,10.1108/ijchm-10-2014-0510
9260,10.1108/ijchm-10-2015-0607
9261,10.1109/percomw.2013.6529479
9262,10.1007/978-3-642-41284-4_20
9263,10.1109/icece.2010.345
9264,10.1016/j.neuroscience.2014.12.072
9265,10.1007/978-3-642-41366-7_13
9266,10.1007/978-3-642-41591-3_5
9267,10.1093/jopart/muv030
9268,10.1063/1.5120094
9269,10.1007/978-3-642-41687-3_21
9270,10.2478/nsmmt-2013-0003
9271,10.1371/journal.pone.0227538
9272,10.1007/s00453-019-00649-7
9273,10.1016/j.nicl.2012.11.006
9274,10.1016/j.nicl.2015.01.013
9275,10.1016/j.nicl.2020.102500
9276,10.1155/2014/180590
9277,10.1109/iceiec.2016.7589713
9278,10.1109/icelete.2013.6644356
9279,10.1007/s10994-020-05873-9
9280,10.3389/fmicb.2019.00383
9281,10.3389/fmicb.2019.00496
9282,10.1039/c8lc00755a
9283,10.1016/j.nicl.2018.02.027
9284,10.3389/fmicb.2019.00688
9285,10.1093/scan/nsy043
9286,10.3389/fmicb.2019.00843
9287,10.1109/icenco.2015.7416351
9288,10.1109/icenco.2015.7416363
9289,10.1109/icenco.2015.7416365
9290,10.1017/s003329171600012x
9291,10.1016/j.nicl.2016.02.001
9292,10.1109/picmet.2016.7806681
9293,10.1017/s0033291716002646
9294,10.1016/j.nicl.2020.102341
9295,10.1177/0165551520968059
9296,10.3389/fmicb.2019.01680
9297,10.1155/2014/359868
9298,10.1016/j.nicl.2019.101841
9299,10.1111/jpim.12312
9300,10.1016/j.nicl.2020.102372
9301,10.1016/j.nicl.2020.102470
9302,10.1016/j.nicl.2020.102552
9303,10.1007/978-1-4939-9074-0_9
9304,10.1038/ismej.2015.28
9305,10.1016/j.neuroscience.2017.12.004
9306,10.1007/978-1-4939-7131-2_224
9307,10.1007/978-1-4939-9240-9_26
9308,10.1007/978-1-4939-7131-2_29
9309,10.1007/978-1-4939-7131-2_315
9310,10.3390/sym11101222
9311,10.3390/sym11111382
9312,10.3390/sym11121525
9313,10.3389/fnagi.2014.00167
9314,10.1109/powercon.2014.6993893
9315,10.1007/978-1-4939-9873-9_16
9316,10.1051/itmconf/20160704012
9317,10.1111/brv.12433
9318,10.1080/23268743.2019.1615378
9319,10.1016/j.nicl.2016.10.017
9320,10.1016/j.nicl.2018.04.020
9321,10.1016/j.nicl.2018.101619
9322,10.1016/j.nicl.2019.101687
9323,10.1111/jre.12293
9324,10.3389/fnagi.2017.00419
9325,10.1109/prni.2013.17
9326,10.1109/prni.2016.7552346
9327,10.1007/s40264-014-0195-2
9328,10.1186/s12920-021-01079-7
9329,10.3389/fnagi.2019.00113
9330,10.1111/cars.12104
9331,10.1111/cars.12252
9332,10.1016/j.retrec.2021.101127
9333,10.1080/10438599.2019.1684646
9334,10.1109/pst.2014.6890922
9335,10.3389/fnana.2015.00097
9336,10.3389/fnana.2016.00025
9337,10.1177/1329878x20981780
9338,10.1155/2014/402345
9339,10.1002/eap.2010
9340,10.1155/2014/406485
9341,10.1108/imds-09-2017-0409
9342,10.1002/9780470015902.a0028528
9343,10.1017/s006824541900011x
9344,10.1108/imds-11-2015-0478
9345,10.1108/imds-11-2018-0506
9346,10.1155/2014/430848
9347,10.1108/inmr-07-2018-0050
9348,10.1108/intr-03-2014-0079
9349,10.3354/meps13158
9350,10.1155/2014/492753
9351,10.1093/brain/awz361
9352,10.1021/acs.jcim.9b00749
9353,10.1007/978-981-10-4741-1_59
9354,10.1155/2014/502809
9355,10.3389/fnbeh.2016.00177
9356,10.1021/acs.iecr.9b02163
9357,10.2196/jmir.3769
9358,10.1155/2014/580647
9359,10.2196/jmir.6045
9360,10.1155/2019/4979582
9361,10.2196/jmir.7137
9362,10.1101/500967
9363,10.1101/505818
9364,10.1093/llc/fqv017
9365,10.1093/llc/fqw036
9366,10.1093/llc/fqy065
9367,10.2196/mental.4961
9368,10.1007/s12525-020-00407-6
9369,10.1155/2014/627581
9370,10.2196/mhealth.3672
9371,10.1002/oby.21478
9372,10.1109/rcis.2011.6006866
9373,10.1109/rcis.2014.6861033
9374,10.1109/rcis.2015.7128919
9375,10.1109/rcis.2017.7956562
9376,10.1109/rcis.2018.8406681
9377,10.1016/j.omega.2020.102377
9378,10.1155/2014/682015
9379,10.1108/jd-12-2016-0146
9380,10.1017/s0033291720000057
9381,10.2196/preprints.14324
9382,10.1182/bloodadvances.2020002843
9383,10.1109/icip.2015.7350954
9384,10.1109/icip.2016.7532403
